STATE_FIPS,CNTY_FIPS,STCOFIPS,TRACT,FIPS,STATE_NAME,STATE_ABBR,COUNTY,G1V1R,G1V2R,G1V3R,G1V4R,G2V1R,G2V2R,G2V3R,G2V4R,G3V1R,G3V2R,G4V1R,G4V2R,G4V3R,G4V4R,G4V5R,CAG1V1P,CAG1V2P,CAG1V3P,CAG1V4P,CAG1TP,CAG2V1P,CAG2V2P,CAG2V3P,CAG2V4P,CAG2TP,CAG3V1P,CAG3V2P,CAG3TP,CAG4V1P,CAG4V2P,CAG4V3P,CAG4V4P,CAG4V5P,CAG4TP,RPL_THEMES,CAG1V1F,CAG1V2F,CAG1V3F,CAG1V4F,CAG1TF,CAG2V1F,CAG2V2F,CAG2V3F,CAG2V4F,CAG2TF,CAG3V1F,CAG3V2F,CAG3TF,CAG4V1F,CAG4V2F,CAG4V3F,CAG4V4F,CAG4V5F,CAG4TF,CATF,Totpop2000,Totalhu,G1V1N,G1V2N,G1V4N,G2V1N,G2V2N,G2V3N,G2V4N,G3V1N,G3V2N,G4V1N,G4V2N,G4V3N,G4V4N,G4V5N
06,037,06037,232800,06037232800,California,CA,Los Angeles,0.3779,0.1921,8976.0,0.6321,0.0562,0.37593808,0.25563122,0.18278529,0.9913227,0.31272917,0.07317073,0.0,0.5159,0.3194,0.0,0.9516,0.965,0.9324,0.942,0.986,0.18,0.9275,0.854,0.8979,0.9122,0.9828,0.9374,0.9776,0.4707,0.0,0.9478,0.9604,0.0,0.4918,0.902,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,9.0,4264.0,1148.0,1603.0,290.0,1344.0,240.0,1603.0,976.0,189.0,4227.0,1194.0,84.0,0.0,533.0,330.0,0.0
06,037,06037,234000,06037234000,California,CA,Los Angeles,0.2399,0.0911,17403.0,0.2412,0.1725,0.26954284,0.27095964,0.16984126,0.99228181,0.05540455,0.02187966,0.0,0.1182,0.1161,0.00138531,0.8213,0.7138,0.5969,0.597,0.742,0.8669,0.4968,0.9041,0.8653,0.9786,0.9845,0.4638,0.7344,0.2982,0.0,0.5326,0.7226,0.3697,0.3236,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5053.0,2011.0,1195.0,196.0,785.0,872.0,1362.0,1296.0,321.0,5014.0,265.0,44.0,0.0,225.0,221.0,7.0
06,037,06037,234200,06037234200,California,CA,Los Angeles,0.1072,0.059,25568.0,0.1346,0.2687,0.20050547,0.26171529,0.09580291,0.98272957,0.02785145,0.04891304,0.0,0.0566,0.1096,0.0,0.4999,0.4831,0.3257,0.384,0.408,0.9734,0.183,0.8767,0.5509,0.788,0.9674,0.2912,0.6322,0.4009,0.0,0.3211,0.6993,0.0,0.1755,0.511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2374.0,1104.0,252.0,61.0,243.0,638.0,476.0,592.0,105.0,2333.0,63.0,54.0,0.0,61.0,118.0,0.0
06,037,06037,234300,06037234300,California,CA,Los Angeles,0.1611,0.0941,25253.0,0.1093,0.1447,0.22759267,0.24956885,0.17578475,0.98357578,0.00271002,0.09615384,0.0,0.0463,0.1696,0.0,0.6602,0.7319,0.3349,0.315,0.519,0.7734,0.2828,0.8294,0.8824,0.8726,0.9697,0.0214,0.4976,0.5293,0.0,0.266,0.842,0.0,0.2334,0.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4262.0,2392.0,687.0,211.0,328.0,617.0,970.0,1013.0,392.0,4192.0,11.0,230.0,0.0,103.0,377.0,0.0
06,037,06037,234500,06037234500,California,CA,Los Angeles,0.1911,0.1463,14287.0,0.3161,0.1302,0.29964638,0.23176564,0.17681312,0.97003536,0.06994818,0.109421,0.0,0.1503,0.2375,0.00335008,0.7323,0.9103,0.7283,0.705,0.836,0.6999,0.647,0.7496,0.8845,0.9485,0.9464,0.5256,0.7465,0.5604,0.0,0.6014,0.9172,0.4908,0.5725,0.82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5373.0,2038.0,1009.0,337.0,1036.0,700.0,1610.0,1163.0,334.0,5212.0,351.0,223.0,0.0,283.0,447.0,18.0
06,037,06037,234600,06037234600,California,CA,Los Angeles,0.163,0.1331,19256.0,0.2702,0.1223,0.28797008,0.27493321,0.15564202,0.98566382,0.05556785,0.06690561,0.0,0.1759,0.1992,0.01225846,0.6668,0.8827,0.5268,0.642,0.738,0.6558,0.5866,0.9117,0.8255,0.9478,0.9725,0.4649,0.7279,0.4524,0.0,0.6493,0.8827,0.7101,0.6265,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4813.0,1674.0,769.0,272.0,791.0,589.0,1386.0,1235.0,240.0,4744.0,251.0,112.0,0.0,272.0,308.0,59.0
06,037,06037,234700,06037234700,California,CA,Los Angeles,0.215,0.1098,11931.0,0.3458,0.1061,0.29001264,0.31210713,0.16827279,0.98154235,0.09893413,0.08680792,0.0,0.1921,0.2422,0.01036662,0.7808,0.8082,0.8286,0.736,0.855,0.5536,0.5984,0.969,0.8619,0.9496,0.965,0.627,0.8069,0.5044,0.0,0.6743,0.9205,0.6832,0.6638,0.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3955.0,1463.0,845.0,176.0,828.0,420.0,1147.0,1142.0,227.0,3882.0,362.0,127.0,0.0,261.0,329.0,41.0
06,037,06037,234800,06037234800,California,CA,Los Angeles,0.1592,0.1121,17502.0,0.3145,0.1053,0.3008449,0.26895187,0.20752895,0.99305974,0.07537853,0.01062887,0.0,0.2232,0.1308,0.0,0.6551,0.8179,0.5938,0.703,0.754,0.5491,0.6521,0.8992,0.942,0.9633,0.9864,0.5505,0.7803,0.2433,0.0,0.7172,0.766,0.0,0.2609,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3314.0,1129.0,519.0,155.0,597.0,349.0,997.0,816.0,215.0,3291.0,229.0,12.0,0.0,232.0,136.0,0.0
06,037,06037,234900,06037234900,California,CA,Los Angeles,0.4382,0.2108,8481.0,0.4748,0.0631,0.36155152,0.28165374,0.27346763,0.98032276,0.15460789,0.45286648,0.0,0.3114,0.3072,0.01797848,0.9776,0.9754,0.9475,0.851,0.982,0.2311,0.8909,0.9273,0.9884,0.9623,0.9624,0.7519,0.8668,0.9158,0.0,0.8123,0.9546,0.7738,0.9009,0.987,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,7064.0,2599.0,3040.0,541.0,1803.0,446.0,2554.0,1744.0,638.0,6925.0,968.0,1177.0,0.0,731.0,721.0,127.0
06,037,06037,235100,06037235100,California,CA,Los Angeles,0.1017,0.0966,22801.0,0.1391,0.1109,0.2635526,0.16100716,0.17026239,0.9565031,0.02185415,0.02914798,0.00728699,0.1173,0.1028,0.00385686,0.476,0.7451,0.4043,0.396,0.513,0.5842,0.4673,0.3196,0.866,0.609,0.9235,0.2314,0.5788,0.3286,0.6334,0.5299,0.674,0.5141,0.6187,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4667.0,1784.0,473.0,202.0,429.0,518.0,1230.0,697.0,292.0,4464.0,95.0,52.0,13.0,202.0,177.0,18.0
06,037,06037,235201,06037235201,California,CA,Los Angeles,0.2585,0.1759,13193.0,0.2458,0.132,0.29032258,0.29976114,0.17826086,0.98312078,0.05294585,0.04083665,0.0,0.1601,0.1645,0.00450112,0.8454,0.9522,0.7774,0.603,0.86,0.7076,0.6,0.9576,0.8879,0.9825,0.9685,0.4527,0.7202,0.3714,0.0,0.6221,0.8348,0.5393,0.4881,0.805,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2666.0,1004.0,683.0,208.0,400.0,352.0,774.0,753.0,164.0,2621.0,133.0,41.0,0.0,148.0,152.0,12.0
06,037,06037,235202,06037235202,California,CA,Los Angeles,0.3455,0.1281,12372.0,0.3283,0.0811,0.33284549,0.25978811,0.21822541,0.9951913,0.1471672,0.25134264,0.0,0.2199,0.2516,0.00501777,0.9302,0.8707,0.8117,0.718,0.901,0.3678,0.7918,0.8676,0.9535,0.9484,0.9907,0.7364,0.8734,0.7816,0.0,0.7141,0.925,0.559,0.7489,0.934,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4783.0,1862.0,1644.0,251.0,875.0,388.0,1592.0,1128.0,364.0,4760.0,639.0,468.0,0.0,368.0,421.0,24.0
06,037,06037,273900,06037273900,California,CA,Los Angeles,0.0684,0.071,57492.0,0.0568,0.0698,0.0922447,0.12816654,0.02294942,0.17991329,0.01655379,0.14326069,0.0,0.0407,0.0768,0.01710019,0.3248,0.5795,0.0326,0.133,0.197,0.2834,0.0379,0.1529,0.0484,0.0127,0.124,0.1737,0.1289,0.6358,0.0,0.2331,0.5616,0.7651,0.4196,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4152.0,2478.0,284.0,206.0,211.0,290.0,383.0,511.0,54.0,747.0,66.0,355.0,0.0,96.0,181.0,71.0
06,037,06037,274100,06037274100,California,CA,Los Angeles,0.0949,0.0717,40661.0,0.1927,0.1401,0.12758201,0.14890016,0.04312449,0.3037667,0.05274261,0.60795787,0.0,0.0413,0.0581,0.02308626,0.449,0.5837,0.0981,0.517,0.392,0.7512,0.0638,0.2537,0.1579,0.1229,0.299,0.4515,0.3732,0.9586,0.0,0.2368,0.442,0.816,0.5216,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2469.0,1709.0,234.0,111.0,212.0,346.0,315.0,352.0,53.0,750.0,125.0,1039.0,0.0,54.0,76.0,57.0
06,037,06037,274200,06037274200,California,CA,Los Angeles,0.0701,0.0416,92502.0,0.3488,0.14,0.0625,0.11622216,0.01778656,0.12857824,0.01517005,0.38899503,0.0,0.0028,0.0755,0.0,0.3354,0.2983,0.004,0.739,0.301,0.7509,0.0211,0.1077,0.0328,0.0416,0.05,0.157,0.0828,0.885,0.0,0.023,0.5538,0.0,0.1853,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4192.0,2617.0,294.0,124.0,143.0,587.0,262.0,475.0,45.0,539.0,62.0,1018.0,0.0,7.0,185.0,0.0
06,037,06037,275100,06037275100,California,CA,Los Angeles,0.264,0.0839,18908.0,0.3703,0.067,0.25716709,0.26044898,0.0775401,0.78286683,0.24822047,0.34284204,0.0,0.2939,0.1343,0.0,0.8533,0.6716,0.5386,0.763,0.77,0.2643,0.4326,0.8713,0.4234,0.482,0.762,0.8783,0.8319,0.8622,0.0,0.7951,0.7752,0.0,0.5107,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5895.0,1893.0,1555.0,245.0,1508.0,395.0,1516.0,1427.0,145.0,4615.0,1360.0,649.0,0.0,545.0,249.0,0.0
06,037,06037,275200,06037275200,California,CA,Los Angeles,0.1757,0.1041,18100.0,0.0824,0.0532,0.23369946,0.18366311,0.07027027,0.74082729,0.16945712,0.4134045,0.0,0.2646,0.1093,0.00140219,0.697,0.7846,0.5695,0.223,0.6,0.1601,0.3115,0.451,0.3687,0.1451,0.7243,0.7762,0.7627,0.8983,0.0,0.7667,0.6979,0.3714,0.646,0.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4279.0,1686.0,750.0,236.0,882.0,228.0,1000.0,724.0,117.0,3170.0,668.0,697.0,0.0,438.0,181.0,6.0
06,037,06037,275302,06037275302,California,CA,Los Angeles,0.0642,0.036,54534.0,0.6161,0.2823,0.09254689,0.16951748,0.03958529,0.3003455,0.04368808,0.20666058,0.0,0.0216,0.0357,0.00493583,0.3013,0.2271,0.0394,0.933,0.343,0.9793,0.038,0.3658,0.1341,0.2533,0.295,0.4025,0.3459,0.73,0.0,0.1134,0.2739,0.5553,0.2447,0.261,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4052.0,2192.0,258.0,82.0,299.0,1144.0,375.0,664.0,84.0,1217.0,172.0,453.0,0.0,46.0,76.0,20.0
06,037,06037,275311,06037275311,California,CA,Los Angeles,0.0955,0.0258,29398.0,0.5178,0.1372,0.15834155,0.20796645,0.03388278,0.59565646,0.12385129,0.2962298,0.0,0.1079,0.0523,0.0,0.4511,0.1174,0.2426,0.878,0.407,0.7383,0.0958,0.6092,0.1007,0.2679,0.5948,0.6929,0.6477,0.8267,0.0,0.5071,0.4032,0.0,0.2642,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5065.0,2228.0,483.0,74.0,685.0,695.0,802.0,992.0,74.0,3017.0,593.0,660.0,0.0,237.0,115.0,0.0
06,037,06037,275400,06037275400,California,CA,Los Angeles,0.0584,0.0466,35274.0,0.3307,0.1317,0.15955917,0.1910891,0.08037578,0.42405366,0.05990099,0.18264379,0.0,0.0523,0.0575,0.0,0.2659,0.3569,0.1523,0.721,0.341,0.7064,0.097,0.499,0.4442,0.3613,0.4365,0.4861,0.4624,0.6995,0.0,0.2972,0.4376,0.0,0.1789,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0,991.0,122.0,58.0,203.0,275.0,333.0,386.0,77.0,885.0,121.0,181.0,0.0,50.0,55.0,0.0
06,037,06037,275510,06037275510,California,CA,Los Angeles,0.2289,0.1068,18707.0,0.5287,0.0983,0.22897845,0.27577319,0.15107913,0.76997915,0.21318114,0.28428428,0.0,0.2789,0.1917,0.00243224,0.8038,0.7967,0.5482,0.884,0.826,0.5007,0.2891,0.9134,0.8109,0.7539,0.7491,0.8378,0.8044,0.8181,0.0,0.7815,0.8719,0.4416,0.7208,0.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2878.0,999.0,658.0,153.0,697.0,283.0,659.0,749.0,147.0,2216.0,579.0,284.0,0.0,272.0,187.0,7.0
06,037,06037,275520,06037275520,California,CA,Los Angeles,0.5506,0.2095,5081.0,0.6644,0.0568,0.43258017,0.25343811,0.30428134,0.98032069,0.25265225,0.47957639,0.0,0.5234,0.357,0.0,0.995,0.9746,0.9985,0.957,0.998,0.1839,0.9947,0.8454,0.9951,0.9589,0.9623,0.8837,0.9394,0.9272,0.0,0.9518,0.9735,0.0,0.6919,0.963,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,10.0,2744.0,661.0,1511.0,163.0,796.0,156.0,1187.0,645.0,199.0,2690.0,643.0,317.0,0.0,346.0,236.0,0.0
06,037,06037,275601,06037275601,California,CA,Los Angeles,0.1371,0.0321,24933.0,0.6397,0.1567,0.18596491,0.16289171,0.03300561,0.67602339,0.10176853,0.24481327,0.00414937,0.1208,0.0855,0.0,0.5968,0.1836,0.3435,0.945,0.529,0.817,0.1461,0.3307,0.0963,0.189,0.6736,0.6356,0.6598,0.7755,0.562,0.5404,0.6063,0.0,0.5339,0.485,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3420.0,1446.0,469.0,58.0,651.0,536.0,636.0,525.0,47.0,2312.0,328.0,354.0,6.0,171.0,121.0,0.0
06,037,06037,276000,06037276000,California,CA,Los Angeles,0.0605,0.0389,35888.0,0.6001,0.164,0.21053618,0.1904093,0.03725579,0.31139857,0.02708667,0.00353045,0.0,0.0351,0.0428,0.0,0.2811,0.2621,0.1443,0.926,0.38,0.8426,0.2153,0.4959,0.1195,0.3282,0.3094,0.284,0.2911,0.1731,0.0,0.2015,0.3351,0.0,0.0476,0.213,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5334.0,2266.0,322.0,112.0,229.0,875.0,1123.0,949.0,82.0,1661.0,135.0,8.0,0.0,78.0,95.0,0.0
06,037,06037,276100,06037276100,California,CA,Los Angeles,0.0819,0.0624,27672.0,0.6799,0.0869,0.18829858,0.17577937,0.10776053,0.77673167,0.01865136,0.46547314,0.0,0.1048,0.0737,0.00156915,0.3914,0.5115,0.2761,0.965,0.554,0.4163,0.1512,0.4051,0.6268,0.2935,0.7559,0.1978,0.4796,0.9209,0.0,0.4992,0.5412,0.3822,0.4776,0.454,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4461.0,2346.0,364.0,169.0,200.0,388.0,840.0,733.0,243.0,3465.0,78.0,1092.0,0.0,236.0,166.0,7.0
06,037,06037,402200,06037402200,California,CA,Los Angeles,0.1098,0.0895,22290.0,0.376,0.1323,0.27987837,0.17845419,0.10188019,0.61065573,0.06879817,0.10446503,0.00505475,0.1707,0.0611,0.05922792,0.5095,0.7057,0.4228,0.767,0.64,0.7095,0.5499,0.4207,0.5913,0.6257,0.6102,0.5212,0.5687,0.5488,0.5899,0.6406,0.4592,0.9289,0.8149,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7564.0,2374.0,789.0,313.0,1038.0,1001.0,2117.0,1196.0,233.0,4619.0,482.0,248.0,12.0,391.0,140.0,448.0
06,037,06037,402301,06037402301,California,CA,Los Angeles,0.2492,0.0918,10116.0,0.2594,0.0489,0.38599162,0.31992296,0.18181818,0.88637228,0.25434506,0.09808429,0.0,0.3948,0.1324,0.0085649,0.8324,0.7179,0.8933,0.625,0.835,0.1343,0.9491,0.9748,0.8959,0.9418,0.8423,0.8869,0.8751,0.5344,0.0,0.8761,0.7708,0.6503,0.6824,0.891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5254.0,1305.0,1279.0,179.0,1374.0,257.0,2028.0,1495.0,228.0,4657.0,1200.0,128.0,0.0,492.0,165.0,45.0
06,037,06037,402302,06037402302,California,CA,Los Angeles,0.3588,0.1228,9329.0,0.2313,0.0493,0.39213497,0.25972323,0.19275362,0.88859942,0.27870967,0.17808836,0.0955816,0.5067,0.2067,0.02146135,0.9394,0.8565,0.9202,0.582,0.893,0.1363,0.9594,0.8673,0.9171,0.9184,0.8444,0.911,0.8898,0.6943,0.8427,0.942,0.8889,0.8035,0.995,0.984,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,8061.0,2218.0,2847.0,354.0,2403.0,398.0,3161.0,1783.0,399.0,7163.0,1944.0,395.0,212.0,1049.0,428.0,173.0
06,037,06037,402401,06037402401,California,CA,Los Angeles,0.2335,0.1382,9937.0,0.2759,0.048,0.37575137,0.24445072,0.16244239,0.93630899,0.23644067,0.14875135,0.02985884,0.4371,0.0737,0.00115104,0.8117,0.8942,0.8997,0.65,0.881,0.129,0.9273,0.8098,0.8461,0.8501,0.8956,0.8666,0.8935,0.6453,0.7387,0.9017,0.5412,0.3501,0.8179,0.925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,7819.0,1842.0,1805.0,396.0,1954.0,376.0,2938.0,1729.0,282.0,7321.0,1674.0,274.0,55.0,765.0,129.0,9.0
06,037,06037,402402,06037402402,California,CA,Los Angeles,0.1584,0.0848,13845.0,0.3642,0.0487,0.29926481,0.21064231,0.11054579,0.81058094,0.14220544,0.28590425,0.05673758,0.3389,0.0839,0.01254144,0.6531,0.678,0.7469,0.755,0.772,0.1334,0.6449,0.6262,0.6409,0.5115,0.7806,0.7289,0.7665,0.8197,0.7891,0.8356,0.5974,0.7138,0.9627,0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937.0,2256.0,1091.0,266.0,1404.0,338.0,2076.0,1338.0,239.0,5623.0,904.0,645.0,128.0,727.0,180.0,87.0
06,037,06037,402403,06037402403,California,CA,Los Angeles,0.202,0.2183,9503.0,0.6815,0.054,0.19407543,0.16776686,0.09420916,0.73140937,0.14106884,0.00847457,0.36949152,0.2219,0.0701,0.34539624,0.7562,0.9781,0.9131,0.966,0.96,0.1653,0.1664,0.3567,0.5421,0.124,0.7151,0.7276,0.7319,0.2268,0.9803,0.7158,0.5169,0.9835,0.8912,0.706,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,6549.0,1180.0,864.0,624.0,1181.0,354.0,1271.0,1042.0,109.0,4790.0,879.0,10.0,436.0,253.0,80.0,2262.0
06,037,06037,402404,06037402404,California,CA,Los Angeles,0.0,1.0,17558.0,0.6541,0.0,0.0,0.0,0.0,0.58333333,0.58333333,0.0,0.0,0.0,0.0,1.0,0.0,0.9998,0.5904,0.952,0.681,0.0,0.0,0.0,0.0,0.0,0.5862,0.9991,0.8034,0.0,0.0,0.0,0.0,0.9975,0.0906,0.38,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,12.0
06,037,06037,402501,06037402501,California,CA,Los Angeles,0.2846,0.1087,8296.0,0.2266,0.0375,0.40924028,0.26036155,0.21079691,0.94896578,0.27314814,0.1705551,0.14078841,0.6307,0.1544,0.00270635,0.8787,0.8048,0.9539,0.574,0.869,0.0695,0.9815,0.8706,0.9476,0.9154,0.9132,0.9063,0.9249,0.6841,0.8909,0.987,0.8174,0.4581,0.9722,0.982,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,5173.0,1243.0,1460.0,207.0,1647.0,194.0,2117.0,1181.0,246.0,4909.0,1239.0,212.0,175.0,731.0,179.0,14.0
06,037,06037,402502,06037402502,California,CA,Los Angeles,0.2818,0.1348,9048.0,0.6807,0.0599,0.38950715,0.24309035,0.16896551,0.95794189,0.25909164,0.04473684,0.00657894,0.5824,0.1155,0.01098424,0.8751,0.8871,0.93,0.965,0.969,0.2078,0.9545,0.8036,0.8638,0.9009,0.9257,0.8931,0.9246,0.3856,0.6199,0.9728,0.7208,0.6918,0.8832,0.981,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,6919.0,1520.0,1931.0,311.0,2049.0,415.0,2695.0,1504.0,245.0,6628.0,1603.0,68.0,10.0,837.0,166.0,76.0
06,037,06037,402600,06037402600,California,CA,Los Angeles,0.2501,0.0962,14260.0,0.6301,0.097,0.3157036,0.23352844,0.16749585,0.70523453,0.17363295,0.13969133,0.0,0.2324,0.1771,0.00924541,0.8342,0.7424,0.7294,0.94,0.878,0.4906,0.7212,0.7613,0.8601,0.9024,0.6936,0.7837,0.7495,0.6297,0.0,0.728,0.853,0.6638,0.7033,0.857,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7355.0,2527.0,1824.0,302.0,1484.0,714.0,2322.0,1556.0,404.0,5187.0,1159.0,353.0,0.0,559.0,426.0,68.0
06,037,06037,402702,06037402702,California,CA,Los Angeles,0.3112,0.1272,10203.0,0.7341,0.0426,0.39158182,0.23930575,0.25015479,0.90426986,0.3390603,0.34860202,0.03152885,0.5605,0.274,0.0,0.9037,0.8676,0.8907,0.985,0.966,0.0941,0.9584,0.7882,0.9795,0.897,0.8618,0.9545,0.923,0.8655,0.7425,0.9643,0.9373,0.0,0.914,0.985,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,6581.0,1681.0,2017.0,316.0,1849.0,281.0,2577.0,1365.0,404.0,5951.0,1934.0,586.0,53.0,902.0,441.0,0.0
06,037,06037,402703,06037402703,California,CA,Los Angeles,0.1909,0.0833,11471.0,0.7205,0.0547,0.37428571,0.18089832,0.11712511,0.83868131,0.17694965,0.10499139,0.0,0.3139,0.0899,0.00131868,0.7319,0.6683,0.8454,0.98,0.873,0.1695,0.9225,0.4348,0.676,0.5914,0.8027,0.789,0.8068,0.5502,0.0,0.815,0.6231,0.3648,0.4825,0.719,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4550.0,1162.0,860.0,159.0,881.0,249.0,1703.0,733.0,132.0,3816.0,717.0,122.0,0.0,356.0,102.0,6.0
06,037,06037,402704,06037402704,California,CA,Los Angeles,0.127,0.0528,14221.0,0.6217,0.0847,0.33898075,0.20078502,0.10970231,0.8195988,0.15438648,0.03743315,0.00320855,0.3002,0.0513,0.01002981,0.565,0.422,0.7313,0.935,0.717,0.3965,0.8137,0.5601,0.6378,0.6972,0.7877,0.7518,0.7813,0.359,0.5296,0.8011,0.3957,0.6776,0.6575,0.749,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7378.0,1870.0,927.0,162.0,1606.0,625.0,2501.0,1330.0,199.0,6047.0,1033.0,70.0,6.0,544.0,93.0,74.0
